user_id,account_type,country,signup_date,total_trades,total_volume,buy_volume,sell_volume,unique_tickers_traded,first_trade_date,last_trade_date,retention_rate,days_active
U0724,premium,US,2024-12-10,49,545614.1499999999,169411.93999999997,376202.20999999996,7,2024-01-02,2025-11-28,78.95,353
U0839,gold,UK,2024-10-21,59,524241.8,310229.12,214012.68000000002,7,2024-01-03,2025-12-28,95.83,433
U0564,gold,AU,2024-05-24,68,529250.9500000002,293808.16,235442.78999999995,7,2024-01-10,2025-12-29,91.3,584
U0001,basic,US,2024-11-23,45,360711.69,175085.25999999998,185626.43,7,2024-01-13,2025-12-27,80.95,399
U0877,gold,AU,2024-05-05,65,590861.36,314311.79,276549.57,7,2024-01-02,2025-12-17,80.95,591
U0789,gold,UK,2024-11-30,46,307039.20000000007,170556.30000000002,136482.89999999997,7,2024-01-01,2025-12-30,58.82,395
U0639,basic,UK,2024-11-28,49,367838.69000000006,217130.86,150707.83,7,2024-01-22,2025-12-29,68.42,396
U0209,premium,US,2024-11-14,54,433472.1800000002,172891.72999999998,260580.45,7,2024-01-03,2025-12-30,91.3,411
U0369,premium,US,2024-05-10,46,308332.28,174225.63999999998,134106.64,7,2024-01-02,2025-12-18,86.36,587
U0403,gold,UK,2024-08-25,62,451233.6999999999,209471.58999999997,241762.10999999996,7,2024-01-07,2025-12-28,95.83,490
U0340,basic,AU,2024-05-02,47,375993.0400000001,193910.52000000002,182082.52000000002,7,2024-01-06,2025-12-28,86.36,605
U0166,premium,UK,2024-03-30,43,424086.24999999994,158869.50000000003,265216.75000000006,7,2024-01-09,2025-12-04,86.36,614
U0777,gold,AU,2024-03-24,55,477850.3499999999,256714.44000000003,221135.91000000003,7,2024-01-05,2025-12-13,85.0,629
U0742,gold,UK,2024-12-14,54,446331.61000000004,188549.83,257781.78000000006,7,2024-01-10,2025-12-24,80.95,375
U0918,basic,CA,2024-08-11,51,417590.54000000004,218907.76000000004,198682.78,7,2024-01-12,2025-12-12,80.0,488
U0463,basic,CA,2024-10-22,52,476537.13999999996,219935.4,256601.74,7,2024-03-11,2025-12-22,78.95,426
U0384,premium,US,2024-02-19,49,362739.7199999999,129911.52,232828.2,7,2024-01-10,2025-12-23,86.36,673
U0162,premium,AU,2024-06-07,59,417892.38,271358.35,146534.03000000003,7,2024-02-04,2025-12-29,85.71,570
U0569,premium,US,2024-09-21,43,321406.94000000006,175719.27999999994,145687.65999999997,7,2024-01-07,2025-12-25,91.3,460
U0400,premium,CA,2024-12-11,58,505484.93999999994,258958.90000000002,246526.03999999998,7,2024-01-03,2025-12-12,86.36,366
U0028,gold,UK,2024-07-13,49,412026.0299999998,167511.22999999998,244514.80000000008,7,2024-01-04,2025-12-07,86.36,512
U0554,gold,CA,2024-06-21,48,409442.51999999996,211269.91000000003,198172.61,7,2024-01-14,2025-12-22,75.0,549
U0288,premium,AU,2024-01-02,57,366561.20999999996,183928.5,182632.71000000002,7,2024-01-08,2025-12-29,91.3,727
U0376,gold,UK,2024-10-19,54,428919.91,195123.42,233796.49,7,2024-01-07,2025-12-28,80.95,435
U0993,premium,AU,2024-10-13,45,395866.26000000007,193523.83000000002,202342.43,7,2024-01-18,2025-12-24,91.3,437
U0200,premium,CA,2024-02-01,50,392853.88999999996,222793.48,170060.41,7,2024-01-13,2025-11-24,90.91,662
U0967,gold,CA,2024-05-09,51,440504.92999999993,243734.20999999996,196770.71999999997,7,2024-01-20,2025-12-13,91.3,583
U0123,gold,UK,2024-11-20,39,310798.02999999985,163336.33,147461.69999999998,7,2024-02-02,2025-12-12,84.21,387
U0047,premium,US,2024-06-23,41,311248.4799999999,114268.90999999999,196979.57000000004,7,2024-01-17,2025-12-25,80.95,550
U0412,basic,UK,2024-07-27,54,424482.19,182825.06,241657.12999999998,7,2024-01-25,2025-12-11,91.3,502
U0220,basic,US,2024-01-21,43,360006.4799999999,184484.95999999996,175521.52000000002,7,2024-01-23,2025-12-23,86.36,702
U0004,gold,US,2024-10-06,65,416465.22000000003,202545.38999999998,213919.82999999996,7,2024-01-04,2025-12-15,95.83,435
U0676,basic,US,2024-01-22,52,396305.65000000014,173963.51000000004,222342.13999999998,7,2024-01-25,2025-11-29,90.91,677
U0356,basic,UK,2024-11-19,42,395119.48999999993,230283.28,164836.21000000002,7,2024-01-09,2025-12-20,75.0,396
U0854,premium,CA,2024-10-12,50,356715.11,189596.56999999995,167118.53999999998,7,2024-01-07,2025-12-30,80.0,444
U0892,gold,US,2024-05-26,60,417330.2,166768.96,250561.24000000002,7,2024-01-03,2025-12-25,95.83,578
U0417,basic,UK,2024-07-22,57,527930.5599999999,232662.85999999996,295267.7,7,2024-01-10,2025-12-22,91.3,518
U0216,basic,UK,2024-08-03,62,544849.79,257723.33000000002,287126.45999999996,7,2024-01-04,2025-12-31,80.95,515
U0635,premium,AU,2024-03-19,41,325927.17,140209.49,185717.68,7,2024-01-01,2025-12-03,80.0,624
U0326,basic,AU,2024-01-08,50,326353.45,171365.51,154987.93999999997,7,2024-01-07,2025-12-28,86.36,720
U0986,premium,US,2024-08-31,54,446134.63999999996,232197.60000000003,213937.03999999998,7,2024-01-07,2025-12-19,91.3,475
U0062,gold,CA,2024-10-03,52,381652.34,247829.77999999997,133822.56,7,2024-02-19,2025-12-13,85.71,436
U0593,basic,AU,2024-10-19,49,433646.54000000004,257026.27,176620.27000000002,7,2024-01-20,2025-12-26,86.36,433
U0503,basic,US,2024-08-11,53,395671.7400000001,170842.61000000002,224829.12999999995,7,2024-01-07,2025-12-29,68.42,505
U0194,gold,UK,2024-06-20,31,333178.47000000003,178030.18999999997,155148.28,7,2024-01-01,2025-12-18,61.11,546
U0373,premium,AU,2024-05-08,48,346262.25999999995,193354.37,152907.89,7,2024-01-11,2025-12-27,86.36,598
U0995,gold,CA,2024-04-04,38,323291.0200000001,169081.61999999997,154209.4,7,2024-01-09,2025-11-29,80.0,604
U0298,premium,UK,2024-06-06,41,302188.8300000001,133760.15,168428.68000000002,7,2024-01-13,2025-12-21,85.71,563
U0836,premium,AU,2024-01-23,53,423081.8400000001,162970.86,260110.98,7,2024-01-08,2025-12-27,86.36,704
U0997,premium,CA,2024-01-15,50,380882.03,187380.98,193501.04999999996,7,2024-01-05,2025-12-07,86.36,692
U0677,gold,UK,2024-01-24,50,402918.29000000004,176004.1,226914.19000000003,7,2024-01-19,2025-11-13,80.0,659
U0029,gold,CA,2024-12-18,44,337527.83000000013,147002.58,190525.25,7,2024-03-02,2025-12-31,78.95,378
U0595,gold,US,2024-07-03,58,516095.44,324735.11000000004,191360.33000000005,7,2024-01-11,2025-12-29,86.36,544
U0441,basic,AU,2024-12-30,43,412434.57000000007,228380.37000000002,184054.20000000004,7,2024-01-11,2025-12-29,91.3,364
U0244,premium,CA,2024-08-18,49,371437.66,155653.22999999998,215784.43,7,2024-01-04,2025-12-27,78.95,496
U0520,premium,US,2024-10-29,49,411060.29,191574.28999999998,219485.99999999997,7,2024-01-06,2025-12-12,73.68,409
U0452,gold,UK,2024-08-06,63,509986.5500000002,289967.08999999997,220019.46000000002,7,2024-01-05,2025-12-03,75.0,484
U0518,premium,AU,2024-02-04,53,398219.76,192207.49,206012.26999999996,7,2024-01-30,2025-12-04,91.3,669
U0156,premium,CA,2024-10-22,49,408181.06000000006,279775.96,128405.1,7,2024-01-17,2025-11-19,66.67,393
U0489,basic,US,2024-01-29,53,372678.49999999994,178469.53000000003,194208.97,7,2024-01-11,2025-12-30,80.95,701
U0203,premium,UK,2024-06-29,49,347420.44000000006,122876.79,224543.65000000005,7,2024-01-13,2025-12-26,80.95,545
U0409,gold,AU,2024-12-22,53,377604.44000000006,169034.09000000003,208570.34999999998,7,2024-01-19,2025-12-27,75.0,370
U0723,premium,UK,2024-01-09,44,338369.1700000001,148511.94,189857.23,7,2024-01-16,2025-12-19,80.95,710
U0477,premium,UK,2024-03-21,43,354782.02999999997,160605.81,194176.21999999997,7,2024-03-31,2025-12-26,77.78,645
U0807,basic,AU,2024-10-25,59,438712.52999999985,240016.44999999998,198696.08000000002,7,2024-01-23,2025-12-31,80.95,432
U0928,premium,UK,2024-07-18,46,356073.3900000001,154807.82,201265.57,7,2024-01-08,2025-12-30,80.95,530
U0630,basic,CA,2024-09-19,41,284228.00999999995,91644.99,192583.02,7,2024-01-16,2025-12-17,61.11,454
U0214,premium,AU,2024-04-18,52,482037.22,234767.07,247270.15,7,2024-01-20,2025-11-30,80.0,591
U0211,basic,AU,2024-11-25,37,277728.6400000001,144147.54,133581.1,7,2024-01-07,2025-10-12,72.22,321
U0018,basic,US,2024-04-08,39,260335.76,117561.28,142774.47999999998,7,2024-01-20,2025-12-02,80.95,603
U0475,premium,CA,2024-09-28,42,342099.51000000007,152478.09000000003,189621.42,7,2024-01-10,2025-11-07,80.0,405
U0767,gold,CA,2024-11-29,60,536231.1099999999,238561.87,297669.24,7,2024-01-01,2025-12-21,91.3,387
U0732,basic,US,2024-10-20,51,439135.69999999995,179201.55000000002,259934.15,7,2024-01-13,2025-12-28,80.95,434
U0915,premium,UK,2024-07-18,48,305143.51,156332.40000000002,148811.11,7,2024-01-24,2025-12-23,86.36,523
U0217,gold,US,2024-08-28,62,510566.0700000002,268065.98999999993,242500.08,7,2024-01-03,2025-12-29,95.83,488
U0083,basic,AU,2024-10-01,50,445755.7400000001,264313.07,181442.66999999998,7,2024-01-24,2025-12-09,91.3,434
U0249,gold,UK,2024-05-23,53,427789.82,146578.21999999997,281211.60000000003,7,2024-01-27,2025-09-15,90.0,480
U0081,basic,UK,2024-07-25,48,438499.55,214749.39,223750.16,7,2024-01-20,2025-12-26,91.3,519
U0846,premium,US,2024-09-10,43,319844.29000000004,188205.94999999998,131638.34,7,2024-01-24,2025-11-30,72.22,446
U0721,gold,AU,2024-06-21,53,411867.36,145680.69999999998,266186.66,7,2024-01-15,2025-12-11,85.71,538
U0102,gold,CA,2024-10-18,44,295027.29000000004,161606.35000000003,133420.94000000003,7,2024-01-17,2025-12-26,75.0,434
U0572,premium,CA,2024-02-16,43,387120.3899999999,194278.25999999998,192842.13000000003,7,2024-01-07,2025-12-06,75.0,659
U0896,premium,UK,2024-11-13,36,323015.37999999995,135394.50999999998,187620.87,7,2024-01-05,2025-12-23,78.95,405
U0481,premium,AU,2024-08-14,41,400346.91,212605.26000000004,187741.65,7,2024-01-02,2025-12-29,61.11,502
U0987,premium,AU,2024-12-22,53,495906.38999999984,269117.85000000003,226788.54,7,2024-02-18,2025-11-11,90.48,324
U0296,basic,UK,2024-03-17,45,374254.6400000001,249089.94,125164.70000000001,7,2024-03-01,2025-12-26,90.48,649
U0754,basic,CA,2024-09-02,53,455555.29999999993,295396.08999999997,160159.20999999996,7,2024-01-07,2025-12-30,86.36,484
U0729,basic,AU,2024-01-27,54,415500.2800000001,189535.46,225964.82000000004,7,2024-01-13,2025-12-22,86.36,695
U0916,gold,US,2024-03-12,46,333240.07,152718.49,180521.58000000002,7,2024-01-26,2025-11-10,78.95,608
U0208,basic,AU,2024-03-25,40,356223.96,223224.24000000005,132999.72,7,2024-01-02,2025-12-21,80.95,636
U0881,basic,AU,2024-03-12,46,341127.08,151215.61000000002,189911.47000000003,7,2024-01-10,2025-12-23,68.42,651
U0771,basic,US,2024-05-28,57,529333.6600000001,335323.92000000004,194009.74000000002,7,2024-02-04,2025-12-06,85.71,557
U0897,basic,AU,2024-05-16,49,424637.6699999998,199542.08,225095.59,7,2024-01-11,2025-12-19,80.95,582
U0880,basic,UK,2024-03-27,48,412589.94000000006,204234.44,208355.5,6,2024-01-05,2025-12-31,80.95,644
U0328,premium,CA,2024-03-01,44,339282.31000000006,161019.22,178263.08999999997,7,2024-01-07,2025-12-08,80.95,647
U0977,basic,UK,2024-02-20,53,342401.54000000015,123245.96,219155.58000000005,7,2024-01-11,2025-12-04,85.71,653
U0638,premium,AU,2024-07-06,57,412194.14,263040.85,149153.28999999998,7,2024-01-06,2025-12-11,75.0,523
U0007,gold,US,2024-09-15,41,322010.27999999997,208305.18,113705.09999999999,7,2024-01-07,2025-12-26,73.68,467
U0045,gold,US,2024-05-08,59,549320.6300000001,215185.72000000003,334134.91000000003,7,2024-02-09,2025-12-29,90.91,600
U0570,premium,CA,2024-02-12,65,605118.3499999999,308945.35,296172.99999999994,7,2024-01-06,2025-12-22,75.0,679
U0126,premium,US,2024-01-23,42,262894.57999999996,110522.14,152372.44,7,2024-01-06,2025-12-27,72.22,704
U0177,premium,US,2024-11-08,50,382879.03,199579.20999999993,183299.81999999998,7,2024-01-15,2025-12-31,86.36,418
U0659,gold,AU,2024-07-29,49,358756.45,132320.72999999998,226435.72000000003,7,2024-02-04,2025-12-11,85.71,500
U0793,gold,UK,2024-09-14,59,480129.6700000001,232100.06999999998,248029.6,7,2024-01-05,2025-12-03,85.71,445
U0383,gold,CA,2024-05-08,61,531865.47,262099.46999999997,269766.0,7,2024-01-16,2025-12-27,91.3,598
U0359,basic,UK,2024-03-26,53,395261.1200000001,131314.36,263946.75999999995,7,2024-01-07,2025-12-10,86.36,624
U0996,premium,AU,2024-12-02,45,308692.1400000002,125386.22,183305.91999999998,7,2024-01-19,2025-12-07,75.0,370
U0806,gold,CA,2024-12-14,66,524679.8200000001,236860.79,287819.03,7,2024-01-16,2025-12-28,91.3,379
U0919,premium,AU,2024-06-23,49,375599.0800000002,244345.31,131253.77000000002,7,2024-01-06,2025-12-22,80.95,547
U0699,basic,US,2024-09-11,42,346061.34,189109.36,156951.98,7,2024-01-23,2025-12-11,80.0,456
U0672,gold,US,2024-09-30,48,419836.97000000003,259191.74000000005,160645.22999999998,7,2024-01-04,2025-12-16,85.71,442
U0548,premium,US,2024-07-04,53,485314.17000000004,216521.24999999994,268792.92,7,2024-01-13,2025-12-29,73.68,543
U0381,basic,UK,2024-11-06,50,354403.50999999995,123955.34999999998,230448.16000000003,7,2024-01-10,2025-12-25,80.95,414
U0281,premium,AU,2024-07-13,48,381139.63,142575.97,238563.66,7,2024-01-25,2025-12-31,86.36,536
U0367,basic,CA,2024-10-25,52,443847.48999999993,251195.22,192652.27000000005,7,2024-01-07,2025-12-23,85.0,424
U0933,basic,AU,2024-08-17,52,432319.4000000001,282349.93,149969.47,7,2024-01-27,2025-10-21,90.48,430
U0122,gold,CA,2024-06-24,46,435182.44999999995,211194.92000000004,223987.53,7,2024-01-03,2025-11-06,85.71,500
U0958,premium,UK,2024-05-04,58,550003.1199999998,294465.39999999997,255537.72000000006,7,2024-01-05,2025-12-31,80.95,606
U0599,basic,UK,2024-01-09,52,470732.88000000006,247466.15,223266.72999999998,7,2024-01-07,2025-11-28,90.91,689
U0075,basic,AU,2024-10-19,45,390306.57000000007,200131.02000000005,190175.55000000002,7,2024-01-11,2025-12-29,73.68,436
U0267,premium,CA,2024-07-03,48,375682.11999999994,190026.98,185655.13999999998,7,2024-02-12,2025-12-23,66.67,538
U0605,basic,CA,2024-09-02,62,474899.36000000004,247842.39,227056.97,7,2024-01-26,2025-12-17,90.91,471
U0494,gold,CA,2024-07-13,58,576051.9200000002,290008.89,286043.02999999997,7,2024-01-26,2025-12-12,80.95,517
U0920,premium,UK,2024-01-16,56,341083.25,145333.87999999998,195749.37,7,2024-01-07,2025-12-17,80.95,701
U0324,gold,CA,2024-01-15,32,248143.31999999998,82968.61999999998,165174.69999999998,7,2024-03-21,2025-12-30,60.0,715
U0562,gold,UK,2024-04-09,50,472431.12000000005,260248.17000000004,212182.95,7,2024-01-14,2025-12-28,86.36,628
U0185,premium,CA,2024-08-21,57,469959.63000000006,242842.6,227117.03000000003,7,2024-01-08,2025-12-13,95.83,479
U0739,premium,AU,2024-09-01,65,603416.4400000003,245346.08000000002,358070.3600000001,7,2024-01-12,2025-12-17,80.95,472
U0827,gold,AU,2024-12-10,55,455755.2200000002,195902.50000000003,259852.72,7,2024-02-01,2025-12-31,90.48,386
U0282,premium,AU,2024-06-01,51,498397.7999999999,230618.57,267779.23,7,2024-01-12,2025-11-15,73.68,532
U0565,basic,AU,2024-09-27,49,349965.26999999996,189594.59999999998,160370.67,7,2024-01-01,2025-12-20,72.22,449
U0856,premium,US,2024-06-18,56,457767.87999999995,246056.79999999996,211711.08,7,2024-01-02,2025-11-24,90.91,524
U0480,premium,US,2024-01-26,45,448440.23000000004,248354.14,200086.09000000003,7,2024-01-13,2025-12-27,80.95,701
U0891,gold,UK,2024-01-09,45,430540.81999999983,191104.57999999996,239436.24000000005,7,2024-01-01,2025-12-22,68.42,713
U0136,gold,UK,2024-02-22,48,393116.43999999994,198623.17,194493.26999999996,7,2024-01-14,2025-12-10,80.95,657
U0712,premium,AU,2024-02-19,47,395320.1700000002,278009.49000000005,117310.68000000001,7,2024-01-20,2025-12-18,95.83,668
U0184,basic,CA,2024-10-12,48,408794.64,191094.40000000002,217700.23999999996,7,2024-01-20,2025-12-22,91.3,436
U0921,premium,CA,2024-09-08,44,359509.49999999994,194009.25,165500.25000000003,7,2024-01-26,2025-12-03,80.95,451
U0013,premium,US,2024-07-13,57,534755.23,231929.85000000003,302825.38,7,2024-01-01,2025-12-28,80.95,533
U0251,premium,AU,2024-05-03,61,470973.67000000016,221839.58,249134.09,7,2024-01-01,2025-12-26,86.36,602
U0810,gold,AU,2024-07-31,51,492545.9799999999,358385.7299999999,134160.25,7,2024-01-01,2025-12-16,75.0,503
U0250,basic,CA,2024-01-06,48,425203.47000000003,198914.63999999998,226288.83000000002,7,2024-01-01,2025-12-01,91.3,695
U0072,premium,CA,2024-02-06,47,450611.95000000007,219093.82999999996,231518.12000000002,7,2024-01-08,2025-12-30,85.0,693
U0588,gold,AU,2024-02-26,57,528246.3099999999,300937.74,227308.56999999998,7,2024-01-10,2025-11-27,95.65,640
U0240,gold,UK,2024-03-31,47,334939.85000000003,105172.03000000001,229767.82,7,2024-01-10,2025-12-25,80.95,634
U0479,gold,CA,2024-03-20,55,461186.93000000005,215109.32,246077.61000000002,7,2024-01-01,2025-11-23,90.91,613
U0746,premium,AU,2024-04-16,53,406520.6300000001,176726.65000000002,229793.97999999998,7,2024-02-04,2025-12-19,85.0,612
U0669,gold,CA,2024-05-08,46,334242.71,154522.78000000003,179719.93000000002,7,2024-01-03,2025-11-27,90.91,568
U0963,premium,CA,2024-08-24,46,381809.07,149360.2,232448.87,7,2024-01-07,2025-12-24,86.36,487
U0670,basic,UK,2024-10-09,53,557400.9999999997,320442.35,236958.65000000005,7,2024-01-20,2025-12-24,86.36,441
U0462,basic,UK,2024-06-08,48,337611.88999999996,153955.69999999998,183656.19000000003,7,2024-01-01,2025-12-23,80.95,563
U0917,basic,US,2024-06-26,52,425159.4500000001,225000.12999999995,200159.31999999998,7,2024-01-08,2025-12-20,90.91,542
U0050,gold,US,2024-04-01,48,300662.1500000001,145478.81,155183.34,7,2024-01-14,2025-12-22,91.3,630
U0105,premium,UK,2024-10-25,64,539666.2999999999,242126.7,297539.60000000003,7,2024-01-10,2025-12-16,91.3,417
U0372,gold,AU,2024-06-02,35,315548.52,124779.56,190768.96,7,2024-01-18,2025-11-29,64.71,545
U0435,premium,US,2024-10-30,60,474196.43,270196.38999999996,204000.03999999995,7,2024-01-07,2025-12-17,91.3,413
U0206,premium,US,2024-09-05,46,420561.33999999997,224707.78000000006,195853.56,7,2024-02-18,2025-12-12,90.48,463
U0399,basic,UK,2024-07-14,33,277579.77,136058.26,141521.50999999998,6,2024-01-15,2025-12-19,62.5,523
U0476,premium,AU,2024-08-02,46,511380.24000000005,264186.1400000001,247194.09999999998,7,2024-02-03,2025-12-15,80.0,500
U0242,premium,UK,2024-08-11,55,448079.7,204392.05000000002,243687.65000000002,7,2024-01-18,2025-12-18,86.36,494
U0991,gold,CA,2024-03-25,49,348860.82000000007,194719.92,154140.9,7,2024-01-12,2025-12-28,78.95,643
U0043,premium,US,2024-08-04,54,500154.66999999987,186976.62000000002,313178.05,7,2024-01-14,2025-12-10,91.3,493
U0053,gold,US,2024-09-28,60,494219.2799999999,288844.63999999996,205374.64,7,2024-01-16,2025-12-22,86.36,450
U0606,basic,AU,2024-02-02,47,361833.1200000001,182191.64999999997,179641.47000000003,7,2024-01-05,2025-12-19,80.95,686
U0233,gold,US,2024-11-03,64,504897.02,368996.48000000004,135900.54,7,2024-01-13,2025-12-21,91.3,413
U0294,premium,CA,2024-10-28,52,425123.26,226826.77,198296.48999999996,7,2024-01-18,2025-12-14,86.36,412
U0765,premium,UK,2024-04-12,60,522477.1000000001,261205.6,261271.49999999994,7,2024-01-04,2025-12-23,85.71,620
U0456,gold,US,2024-08-09,39,323568.68000000005,222852.01,100716.67,7,2024-02-09,2025-12-16,72.22,494
U0626,gold,US,2024-08-16,49,461066.3400000001,240297.08999999994,220769.24999999997,7,2024-01-07,2025-12-25,80.95,496
U0054,basic,AU,2024-06-14,41,308066.84,204451.37000000002,103615.47,7,2024-02-15,2025-11-29,90.48,533
U0252,gold,CA,2024-10-11,66,477532.43000000017,293801.65,183730.78,7,2024-01-26,2025-12-20,91.3,435
U0814,basic,US,2024-04-21,50,388310.0,171553.65999999997,216756.33999999997,7,2024-01-03,2025-12-29,80.95,617
U0770,gold,CA,2024-09-10,64,473967.0000000001,266604.95,207362.0499999999,7,2024-01-03,2025-12-15,95.83,461
U0613,basic,UK,2024-06-18,38,283788.07,105201.37000000001,178586.69999999998,7,2024-01-26,2025-12-13,72.22,543
U0952,premium,UK,2024-08-13,59,488485.71000000014,252469.07000000004,236016.63999999996,7,2024-01-15,2025-12-17,95.83,491
U0883,gold,US,2024-01-18,52,443779.54,248598.80000000002,195180.74000000008,7,2024-01-11,2025-12-16,86.36,698
U0306,basic,US,2024-05-17,48,330803.29,185684.22999999998,145119.06,7,2024-01-22,2025-12-20,68.42,582
U0545,gold,CA,2024-06-17,58,416109.5,169487.06,246622.43999999997,7,2024-01-01,2025-12-23,86.36,554
U0283,gold,US,2024-10-18,64,495107.45000000007,198366.94000000003,296740.51,7,2024-01-07,2025-12-28,80.95,436
U0910,basic,US,2024-05-23,42,304176.70999999996,149988.2,154188.51,7,2024-02-10,2025-11-13,84.21,539
U0160,gold,UK,2024-06-18,55,480191.1599999999,259153.27,221037.89,7,2024-01-06,2025-12-08,91.3,538
U0366,premium,CA,2024-07-14,63,556225.2799999998,249163.79,307061.49000000005,7,2024-01-02,2025-12-11,86.36,515
U0706,premium,AU,2024-07-06,35,269050.77,145223.85,123826.92,7,2024-01-23,2025-09-30,77.78,451
U0930,premium,AU,2024-06-06,57,487958.4099999999,222812.61,265145.80000000005,7,2024-01-24,2025-12-26,91.3,568
U0098,basic,CA,2024-09-28,51,378977.22999999986,244522.46,134454.77000000002,7,2024-01-09,2025-12-31,95.83,459
U0760,gold,UK,2024-07-30,54,417627.0,172167.67000000004,245459.33000000002,7,2024-01-08,2025-12-25,86.36,513
U0248,premium,UK,2024-06-30,64,511594.3900000001,300213.41000000003,211380.97999999998,7,2024-01-15,2025-12-29,86.36,547
U0758,gold,CA,2024-01-26,50,451962.0700000001,276776.37,175185.69999999998,7,2024-01-01,2025-12-30,75.0,704
U0133,premium,US,2024-03-06,40,321013.61000000004,138447.66,182565.95,7,2024-01-11,2025-12-04,68.42,638
U0237,basic,AU,2024-08-03,47,411910.39000000013,240822.69,171087.7,7,2024-02-21,2025-12-27,84.21,511
U0621,basic,UK,2024-05-30,57,500346.6500000002,308069.64,192277.01,7,2024-01-01,2025-12-20,85.0,569
U0199,premium,AU,2024-10-04,55,429427.93999999994,209060.15000000002,220367.79,7,2024-01-15,2025-12-02,91.3,424
U0614,premium,AU,2024-07-07,58,458514.49000000005,265289.86999999994,193224.62000000002,7,2024-02-24,2025-12-01,85.71,512
U0262,premium,CA,2024-03-02,53,491489.48999999993,196413.32999999996,295076.16,7,2024-01-24,2025-12-22,86.36,660
U0640,gold,US,2024-02-28,48,397351.8099999999,183539.27999999997,213812.53,7,2024-01-24,2025-12-26,91.3,667
U0025,gold,US,2024-12-15,62,508365.73000000016,170899.1,337466.63,7,2024-01-01,2025-11-20,95.65,340
U0231,basic,CA,2024-12-19,39,294364.32999999996,166430.95000000004,127933.38,7,2024-01-16,2025-11-10,84.21,326
U0707,basic,AU,2024-01-24,54,482365.79999999993,232794.84,249570.96000000002,7,2024-01-14,2025-12-10,86.36,686
U0019,premium,CA,2024-12-04,52,383602.66000000003,170829.74,212772.92,7,2024-01-03,2025-12-21,86.36,382
U0716,premium,UK,2024-03-11,54,455192.08999999997,232339.20000000004,222852.88999999996,7,2024-01-15,2025-12-20,91.3,649
U0522,basic,AU,2024-08-24,37,338414.25,137302.23,201112.02,7,2024-01-02,2025-11-26,64.71,459
U0048,premium,CA,2024-08-10,43,363481.91000000003,229330.34000000005,134151.57,7,2024-01-19,2025-11-23,84.21,470
U0437,premium,UK,2024-01-23,44,346157.8299999999,176251.87,169905.96000000002,7,2024-01-12,2025-12-28,75.0,705
U0992,premium,CA,2024-03-30,47,350962.84,171572.95,179389.89,7,2024-01-24,2025-12-17,80.95,627
U0956,gold,UK,2024-06-12,59,482264.8,334476.30999999994,147788.49,7,2024-01-01,2025-12-11,90.91,547
U0813,gold,US,2024-05-10,54,392790.08999999985,149841.12,242948.96999999994,7,2024-01-12,2025-12-05,91.3,574
U0964,premium,US,2024-05-29,42,424066.72000000015,214391.07000000004,209675.65,7,2024-01-07,2025-12-21,80.95,571
U0594,gold,US,2024-12-06,35,278512.8,133157.77999999997,145355.02,7,2024-01-01,2025-12-07,73.68,366
U0082,basic,CA,2024-05-07,41,336649.65,116004.04000000001,220645.61,7,2024-02-16,2025-10-21,83.33,532
U0660,premium,CA,2024-02-07,55,461428.6600000001,181680.57,279748.09,7,2024-01-06,2025-12-18,75.0,680
U0256,gold,UK,2024-05-04,54,451694.42000000004,220118.01999999996,231576.40000000002,7,2024-02-18,2025-11-25,95.45,570
U0117,gold,UK,2024-10-10,62,590418.3199999998,316194.21,274224.11000000004,7,2024-02-21,2025-12-04,90.91,420
U0284,gold,CA,2024-02-20,59,458251.0099999999,242451.16,215799.84999999998,7,2024-02-12,2025-12-25,72.22,674
U0871,premium,UK,2024-07-08,55,393199.62999999995,184833.2,208366.43000000002,7,2024-01-02,2025-12-26,91.3,536
U0774,basic,AU,2024-10-05,61,502419.48,253473.31999999995,248946.16,7,2024-01-17,2025-12-22,91.3,443
U0644,gold,UK,2024-11-09,44,344180.43,172141.87,172038.56,7,2024-01-20,2025-12-17,61.11,403
U0650,premium,UK,2024-10-04,53,428243.79000000004,194866.01,233377.78000000003,7,2024-01-14,2025-12-14,91.3,436
U0168,premium,CA,2024-05-26,44,376702.1500000001,188492.53999999998,188209.61,7,2024-01-07,2025-12-19,61.11,572
U0751,gold,UK,2024-01-22,36,373636.48000000004,220557.37000000002,153079.11000000002,7,2024-01-02,2025-12-30,77.78,708
U0213,premium,AU,2024-05-13,56,414430.66,189756.19999999998,224674.46,7,2024-01-03,2025-12-30,86.36,596
U0618,gold,US,2024-05-16,50,406286.14,172855.69,233430.45,7,2024-02-08,2025-12-18,85.71,581
U0134,premium,US,2024-07-05,55,485569.6200000001,226490.94000000003,259078.68000000002,7,2024-01-22,2025-12-26,86.36,539
U0663,basic,CA,2024-10-09,49,340578.22,176658.56000000003,163919.65999999997,7,2024-02-05,2025-11-23,95.45,410
U0556,gold,CA,2024-04-02,47,447070.70999999996,188400.62000000002,258670.08999999994,7,2024-01-14,2025-12-27,86.36,634
U0145,basic,CA,2024-06-05,69,515905.52000000014,229359.42,286546.10000000003,7,2024-01-01,2025-12-21,91.3,564
U0420,basic,US,2024-11-23,51,377469.6800000001,175009.22999999995,202460.44999999998,7,2024-01-13,2025-12-29,75.0,401
U0051,basic,CA,2024-06-01,58,448600.07,134849.61000000002,313750.46,7,2024-01-03,2025-12-24,80.95,571
